EntryNo,tzname,IsDuplicate,OriginalTzNameIfDuplicate,FileSize,MD5Hash,CRC32Hash,SHA512Hash,FinalFileOffset,FinalFileLength
551,Pacific/Marquesas,False,,159,e9bbb946e333213bae3fb3e4990aeb2c,fce4dba2,ada718564603c84f3c57626d38272df922374fa3972e70eb2329e5b2e135510cf5e3e8854b9d316cf240a9933248a70330792d1eb3bfc9e32378a0a969b5d20f,00068774,159
552,Pacific/Midway,False,,175,c14f2b93f0df81c20caa20bb4cac3773,dc8d7c79,de7fad8c156a159afc0422e2622096182c8e0f284e0971963f9793042983764de331e3eca316ce9d2f30c6adc9e65ac99178cea62ba7f119f2a99c8318e7be4e,00068813,175
553,Pacific/Nauru,False,,238,2d1cb928ea3a8e363c42830ce678daa9,a412bfce,1cb3799cc7886eab7429303e715945883820fda4beec6de0f4e47a97dfa0f6a25850c3081c347bbf7e96adf4d01207c47d569f67f05f20a09523abea97f715f1,000688C2,238
554,Pacific/Niue,False,,189,f6834be3ef60f6e9cd4573bfdc88946d,a454459c,cde8e48ec569354bb50429a74ac97586443a69b7e7497dbb16bd88b1e5fd132a4bca30be6f0d5d859cb6b2ee78cf2322efb08a8c9b182996ab42260b187f5200,000689B0,189
555,Pacific/Norfolk,False,,866,d1251ddc3469b4ef02c07c19f54059db,fe4b1a69,e2e7f9b22b4d70ae1c1bb1da56258eef40aaabe609d774bd688fa3c65bdc6dacdfcd6e84c23d41ab1537d2b94ccb036b7f7b0088a36d3431a1d098aaf9021b3f,00068A6D,866
556,Pacific/Noumea,False,,290,63831095654ad9d8e0fb42e278581b65,25a0bb1a,09cc7d9331cbb0b97ab0835cae82d4675bf16c6c54a6afc31751c95c942221626919d3b596b6a40c9a022a788fcb82b1af955750db4810b496efc6920aa18d42,00068DCF,290
557,Pacific/Pago_Pago,True,Pacific/Midway,175,c14f2b93f0df81c20caa20bb4cac3773,dc8d7c79,de7fad8c156a159afc0422e2622096182c8e0f284e0971963f9793042983764de331e3eca316ce9d2f30c6adc9e65ac99178cea62ba7f119f2a99c8318e7be4e,00068813,175
558,Pacific/Palau,False,,166,da48b66f72943f435ae9e65981fc29d6,5bc284e7,43a62dc4a2b7e42e33eb7baeae34ecf35b06d6ce96741f6d168fe75db115fb0a02723fa6d8073f9c3f50a1bafe075e9f38b43831d96032b0f004119b582bda43,00068EF1,166
559,Pacific/Pitcairn,False,,188,a5217e943d55980d57b2fc8a93698732,03c5ee16,265171f5e231209cd80897db5d207ac9a9a344b8e29292afc9e85e3550208c9f410d42cbc49666d156f6524522f12cd066038e320f53a1e642c167683cc33033,00068F97,188
560,Pacific/Pohnpei,True,Pacific/Guadalcanal,152,a9ccb2437e66d134253b658fb7d37dc6,7380f841,603fa4d5cff8af47b19b0c46bdae3db501a811f0d952288fe1d2e6e5ce1bad22da10b13bc531fa83ab147a1c76c8d8e5c9c9c651ede6400127fdf069144e20a2,000682BD,152
561,Pacific/Ponape,True,Pacific/Guadalcanal,152,a9ccb2437e66d134253b658fb7d37dc6,7380f841,603fa4d5cff8af47b19b0c46bdae3db501a811f0d952288fe1d2e6e5ce1bad22da10b13bc531fa83ab147a1c76c8d8e5c9c9c651ede6400127fdf069144e20a2,000682BD,152
562,Pacific/Port_Moresby,True,Antarctica/DumontDUrville,172,ec972f59902432836f93737f75c5116f,8df8e817,e8e8c8f6d096c352d1244280254e4c6ecf93f7c2ff69ecc6fa4363a6be8a2daf6cfcd7f0d96bc2669268ced5565532fa06be348a139b0742ccccb83953c6324d,00037341,172
563,Pacific/Rarotonga,False,,589,bd8b27a5bfb1bd0973daf3d59be9601c,f1c4c0bc,9ec0c14da7e48be98bb4f941ef575a6420075217b36798549d31f32fd8586bccbf16cb1734ba87488a4c1e9621ac8aa00bc9e8531727fea2d702816e5e9a7a99,00069053,589
564,Pacific/Saipan,True,Pacific/Guam,494,0526015a1ff7e7dfbca60f757dcd2eec,56e8d498,f587abdf2800a0d84652e0f11eb2eb7371cbbc5b675d4629ae2b6e1f6b44d839fd96bccfbbe831ed8988c4b7ffa0b765a03554ae779a455edb80c03ced35807d,00068355,494
565,Pacific/Samoa,True,Pacific/Midway,175,c14f2b93f0df81c20caa20bb4cac3773,dc8d7c79,de7fad8c156a159afc0422e2622096182c8e0f284e0971963f9793042983764de331e3eca316ce9d2f30c6adc9e65ac99178cea62ba7f119f2a99c8318e7be4e,00068813,175
566,Pacific/Tahiti,False,,151,870a6253f0467e6d3166d6b61487063f,6bfe4a97,cacdaa485e03f1671cc2570d44bb49fbfd0f4bb644ea75cbc2fe2e016d402d7f3d2e703ffde773aef6b8e1b1b92d3649b2681e85ca32a31ca856d49d1583e5b9,000692A0,151
567,Pacific/Tarawa,True,Pacific/Funafuti,152,5bdd7374e21e3df324a5b3d178179715,b50e9b8d,9c76f39e8795c50e6c5b384a7ff1f308a1c5173f42f810759b36cdeae7d33d1dac4934efeed580c59d988c152e2d7f8d9b8eb2073ab1fc15e4b9c10900c7b383,000680AF,152
568,Pacific/Tongatapu,False,,358,d553c6d20e02efc1b994729fb2280d9b,7b0ea943,26bdadf2009672fc0107736fcb3c20a1668aaf53eaa0ac8e4bc863fa2381541136a84d1af23e23951f88efcfb56d3a529ed60f9f2337fad1590246ede6486986,00069337,358
569,Pacific/Truk,True,Antarctica/DumontDUrville,172,ec972f59902432836f93737f75c5116f,8df8e817,e8e8c8f6d096c352d1244280254e4c6ecf93f7c2ff69ecc6fa4363a6be8a2daf6cfcd7f0d96bc2669268ced5565532fa06be348a139b0742ccccb83953c6324d,00037341,172
570,Pacific/Wake,True,Pacific/Funafuti,152,5bdd7374e21e3df324a5b3d178179715,b50e9b8d,9c76f39e8795c50e6c5b384a7ff1f308a1c5173f42f810759b36cdeae7d33d1dac4934efeed580c59d988c152e2d7f8d9b8eb2073ab1fc15e4b9c10900c7b383,000680AF,152
571,Pacific/Wallis,True,Pacific/Funafuti,152,5bdd7374e21e3df324a5b3d178179715,b50e9b8d,9c76f39e8795c50e6c5b384a7ff1f308a1c5173f42f810759b36cdeae7d33d1dac4934efeed580c59d988c152e2d7f8d9b8eb2073ab1fc15e4b9c10900c7b383,000680AF,152
572,Pacific/Yap,True,Antarctica/DumontDUrville,172,ec972f59902432836f93737f75c5116f,8df8e817,e8e8c8f6d096c352d1244280254e4c6ecf93f7c2ff69ecc6fa4363a6be8a2daf6cfcd7f0d96bc2669268ced5565532fa06be348a139b0742ccccb83953c6324d,00037341,172
573,Poland,True,Europe/Warsaw,2654,499916a22979b1cffade2ca408c318c7,43b6b8a5,7180084f2e20aa0bd1ce8b96f71e3d80d3d68fcc2394414ec21b9b05df8429dba064e9c70a6068d58e62857a621631feb0335582edb1afda72562c2a7907eff1,00065FE1,2654
574,Portugal,True,Europe/Lisbon,3527,fea92c4c565c3f87f9c1d3e316febb5e,49d35944,b967af32ef6555b341423f282fb8f47d1b7613025372fa20659e266787b19a8377f8b6379973e033032d7fed3308b192cee93962a54974184828797f16b659b0,0005D1D9,3527
575,PRC,True,Asia/Chongqing,561,09dd479d2f22832ce98c27c4db7ab97c,69e18479,f88ae25f3f04c7d5d5f98aafecc03cc7e4e56f1cd4c8deba6afd043f0fb7fe67b4d50e4df5493e77c6b34ba183e019442e736a13f784ba8c2847c06fd74ff200,0003DDCD,561
576,PST8PDT,True,America/Los_Angeles,2852,e60272a32baf6b5a8bcea5a11ca96535,e0683038,89f9698b4dac098182947ca09befcb93be5132c8a8e1ed4c3da7125e82ef376c47a544f26ffe9893210af587c37b4a483571ff47d5b599ad670d72f90fff0bfa,00024BB4,2852
577,ROC,True,Asia/Taipei,761,474d8b0211b42185eea358aafafeb5a7,42031ac7,96b1404c75f86991c8b5e87f5d2ae94bc8dc149d3f690679ed483dc7669734a11590d6003e269791e2f86ec8296edd0b561930bcce906d90646ce773a64c9bbd,00048798,761
578,ROK,True,Asia/Seoul,617,7c0e1dc50ad67a0eddf3ac8d955ff7f7,ddfb16e3,6f7b5985d530b7322e7e5f35cbab1b6342df45d750b1dc8a77b31fa2d55f121a974252965701a6d49f7ffac75c360a75f5ac2f6f43fee0c381d4bc6b144b246a,00048085,617
579,Singapore,True,Asia/Kuala_Lumpur,401,66cc16c6ede92b57c939b9354fd223d4,608442c7,30c2af799f00f1e4e0d4b5a29b58da616e17432792c22e428b5755ab15d4c6ab914877d32b4bd4a6fa90a83f64bfa8fbfc5de507b8535732973bf3ce0a31ea11,00044726,401
580,Turkey,True,Asia/Istanbul,1933,af3d9edd5f254a93254e2966cd0c9a79,3d8fe3f2,9c12658836c6532382e824bf98c207d291e244d751e880f9191b361cfdcdf0d11f4ecf30c760a17e9b5067add0338990b607dfea35154b35371dae77de6819a3,0004223D,1933
581,UCT,True,Etc/UCT,114,38bb24ba4d742dd6f50c1cba29cd966a,362e6afa,194867d0cf66c2de4969dbfeb58c775964ecb2132acdc1b000b5ef0998cefde4a2979ffc04ec8b7dcb430e43326a79d9cedb28ecea184345aa7d742eaf9234ac,00055E94,114
582,Universal,True,Etc/UCT,114,38bb24ba4d742dd6f50c1cba29cd966a,362e6afa,194867d0cf66c2de4969dbfeb58c775964ecb2132acdc1b000b5ef0998cefde4a2979ffc04ec8b7dcb430e43326a79d9cedb28ecea184345aa7d742eaf9234ac,00055E94,114
583,US/Alaska,True,America/Anchorage,2371,c7bcde7e4632f9d1222a586049cabde6,709b1699,21c49610c6e3d7557f8ce1f17e81decaf54e24ad254795ce65cc7c76ff9bc669d6402338f898ede7d1d277d91ebf24f4a585e4438c15c1abe27095154ef51c77,0000BF0F,2371
584,US/Aleutian,True,America/Adak,2356,f43102c06ca5450a97e9467f49bed36a,2d10ef68,ba8cdb793975054121eb8284fdf41336428778e4b856d176ed8e55f16eab6b520a6bb42db2e36b81684589a46b3363e41681916c5c5a27a3c56b675fdf9b635b,0000B5DB,2356
585,US/Arizona,True,America/Creston,360,1df060a4c94a0ebf762fcb59b7d80f36,dfbe5d17,6e23af75e75ada3590b01aad555efad958e1454201daf3480e28d8a1e4e4ae68a5e8546ad42ec5569e7e3afab902d804d9f85f03d9059dbd7eb2a6b02bde9490,00015A38,360
586,US/Central,True,America/Chicago,3592,6fa8d772c5ff1c47ca4b0ad477f72d48,fba98d9a,bdcbead37e994d1e93d4083b54fd36c1d0e763db4b3d7271b5e6901efa63efb4a2709f1021e007e6f3c2f2908f1ce420e1f272440f187b676cfcf8763d0baef0,00013856,3592
587,US/East-Indiana,True,America/Fort_Wayne,1682,8ab9f9cfbb576566eabf9ef0c2835169,73e8892f,f4417b003513c8a58cbc033dce7944be97573b4b2300493720f8b674a136b006b8b5a14f532ba7a9ec1fbf97c6fed1a67580718da4e7871e3b8106f8899ed398,00019F66,1682
588,US/Eastern,True,America/New_York,3552,1ef5d280a7e0c1d820d05205b042cce0,bd8efaf3,b9a2ab77c28519ef3e3e47f53b099bc1eeee3624bc6f44066f6340cd339741d115fd9200ca2e2ddc5dba203e960b3042327c4280a489d46f9ff045d147299e13,0002AA05,3552
589,US/Hawaii,True,HST,329,4e7fd88341bd37b660769d4583914ac2,b07cb8d6,0d7a0a3aab195c1b8c5b58793f78182fe9340193434b95541c93caf0b9860e2e1c07bc77cb62424657feb8f193a5da55df77fdc52e730638dc7d4cc673eb6a82,00066AB3,329
590,US/Indiana-Starke,True,America/Indiana/Knox,2444,6222edd349522509c7fb2b88c572b8d6,f8647ca2,c77ee10b4426714ddda394e4d487b4369109e62fb8869f801c06d44a36a73887c9d9a02d0e669ef71f2851647a480e994bf18d9d5c45bcfb4670fb7cf6f8ea71,0001E7A7,2444
591,US/Michigan,True,America/Detroit,2230,ae3ba6ed8738ceda9eef109c6c586736,5d803a03,297743f024ac5756f2dd346afd2002d4b08d039116b711929cbc19402238320ff02f62f1a06d2610fec1c2dedc4ec8cc77cebdf18f6fac6ace931bfbf5e53d18,000177D8,2230
592,US/Mountain,True,America/Denver,2460,648f67a7744849f2ca07f4d5871e9021,1c7ce19e,3dab6d6a04a4856cba78ef499f1a436f1f71b1dea494ee098b76c1702531108ae0a1d7b6de05e9d9315027624b790e084d69b25507738099f6026cd2a9559f31,00016E3C,2460
593,US/Pacific,True,America/Los_Angeles,2852,e60272a32baf6b5a8bcea5a11ca96535,e0683038,89f9698b4dac098182947ca09befcb93be5132c8a8e1ed4c3da7125e82ef376c47a544f26ffe9893210af587c37b4a483571ff47d5b599ad670d72f90fff0bfa,00024BB4,2852
594,US/Samoa,True,Pacific/Midway,175,c14f2b93f0df81c20caa20bb4cac3773,dc8d7c79,de7fad8c156a159afc0422e2622096182c8e0f284e0971963f9793042983764de331e3eca316ce9d2f30c6adc9e65ac99178cea62ba7f119f2a99c8318e7be4e,00068813,175
595,UTC,True,Etc/UCT,114,38bb24ba4d742dd6f50c1cba29cd966a,362e6afa,194867d0cf66c2de4969dbfeb58c775964ecb2132acdc1b000b5ef0998cefde4a2979ffc04ec8b7dcb430e43326a79d9cedb28ecea184345aa7d742eaf9234ac,00055E94,114
596,W-SU,True,Europe/Moscow,1535,6e4a6392e7699904a4223395513be78a,88a1b163,70aeec37644be6f9f7d55fa582db05621b86151350bdefb027738b0605bcf1bba32749b4e77041bd723ec44345fb8d24ab4eb6f8ca1446fbddca940f6468bffb,000604BF,1535
597,WET,True,Europe/Lisbon,3527,fea92c4c565c3f87f9c1d3e316febb5e,49d35944,b967af32ef6555b341423f282fb8f47d1b7613025372fa20659e266787b19a8377f8b6379973e033032d7fed3308b192cee93962a54974184828797f16b659b0,0005D1D9,3527
598,Zulu,True,Etc/UCT,114,38bb24ba4d742dd6f50c1cba29cd966a,362e6afa,194867d0cf66c2de4969dbfeb58c775964ecb2132acdc1b000b5ef0998cefde4a2979ffc04ec8b7dcb430e43326a79d9cedb28ecea184345aa7d742eaf9234ac,00055E94,114
