EntryNo,tzname,IsDuplicate,OriginalTzNameIfDuplicate,FileSize,MD5Hash,CRC32Hash,SHA512Hash,FinalFileOffset,FinalFileLength
234,Antarctica/Troll,False,,158,5be25880a5bfb0b41e680f0cfbd222bc,468934f5,b7888a5ae626693f05e693b62ae9bc5be63f583365aca704bf6b94a213ac291564a3f710fb90cf6bda7fda37ce7dd5fb2b5eeee53e3debd98036e47eb1d60a73,00021002,158
235,Antarctica/Vostok,False,,170,4b9d7c5b5f9ba7faf5bd875c5dd43707,e0f41610,ce2be7d8f562a885315f967662e24f97282c00d9b675b46f7a1083dd518f8b65bf4e02f2bb8755629d1a93e1a7ac9fd3328335ae5c2e4ce4f251ec084a4aa5e0,000210A0,170
236,Arctic/Longyearbyen,False,,705,2577d6d2ba90616ca47c8ee8d9fbca20,b3915317,f228ca1ef2756f955566513d7480d779b10b74a8780f2c3f1768730a1a9ae54c5ac44890d0690b59df70c4194a414f276f59bb29389f6fa29719cb06cb946ceb,0002114A,705
237,Asia/Aden,True,Antarctica/Syowa,133,165baa2c51758e236a98a6a1c4cf09a0,e187d7cf,82f71fe26f83940b802676221f6efc6cfd66aa0cf0c3befdab9b60d7a8e951e504c547f90876890e7ecb18c7f89a41152d276f32f7e5ac6abead24b6fd47f3e5,00020F7D,133
238,Asia/Almaty,False,,618,279d4250978d0c0149da78aeecd030bc,3b66391c,4b701dd8423048f4b2f59ce55d6ed797fd411868dd19ca674e0d7a385a450b719aa6b2936d9b6202b0e90eb91c1715add14cfe3f8d966a56649b37c8983e4afa,0002140B,618
239,Asia/Amman,False,,928,0abd3c37bec0c4c7f1a2284c3457adb3,ad730daf,97033122e9bf6febb8a4d4724c26dde630a12e1f7353ab922612f5b06143fbe91a4d61ebce637d09237b80dae31fe56f37bb4b9fdb768bf29573b7bcf89d2477,00021675,928
240,Asia/Anadyr,False,,743,f627017649ea589681b7b0dd45c03118,21e7e056,24fa361920c430f0fe20d40b360abc488ede47de2b5fb2f0b75bade4b28ccb1e464734b9de0183b3c93f8e4214b2eed13f3522dac2e11867c6cedfb4144be65a,00021A15,743
241,Asia/Aqtau,False,,606,af82eec1529bf616942df14b2ffb4403,47188154,cd1e39f5324ad35f00ab7d68942bcea9e5a3e0530982d63b52faadad2076fdef29aac7526ad96230c38fedd6028912fcdd57ce2bb45f09bd339b2aae16c4fe1a,00021CFC,606
242,Asia/Aqtobe,False,,615,34dc35c8aa0f4e3a0064a92e5aa5d762,beb5fadb,63593c797c78f13a95f70119633c179f5ae292635962e7ef4dc843c202b0060f9aebf1edc1f29551ac3adb9fbc727581311e84a203f17d1c24f8ff4d53786184,00021F5A,615
243,Asia/Ashgabat,False,,375,c68faf20645ecd953e8eb2fb70469f59,32621b65,c1876c6a5af20e970b2144e17eed57cde0805d187d3479b95138a3c3f86a62a2a517996103b33c7edc5c1bb24aee0e034e8bc3f9c1162f75fb1492d80df5cc7d,000221C1,375
244,Asia/Ashkhabad,True,Asia/Ashgabat,375,c68faf20645ecd953e8eb2fb70469f59,32621b65,c1876c6a5af20e970b2144e17eed57cde0805d187d3479b95138a3c3f86a62a2a517996103b33c7edc5c1bb24aee0e034e8bc3f9c1162f75fb1492d80df5cc7d,000221C1,375
245,Asia/Atyrau,False,,616,dc74e10d17659800407d742d3a5db22b,fa5ea73f,bb3949c830eb708823bab8aacddde818be471f2e89658e31d71d9a7436e8224aba9211d175b475e9fb321e21fbc858d09fe4ecadada28de6562064007a0d2eea,00022338,616
246,Asia/Baghdad,False,,630,9aa23335da47827d5ce36afc1523bbd3,752665d7,c14f9e125b56781e63411744ed456a01b0846b4b7f92dcfdc10fa73f3813d78fa511c28143adf6e7dd49c0a6aa994c3cf626b8997f26b41ffabd636bc5a388e3,000225A0,630
247,Asia/Bahrain,False,,152,ec12549279e64ebeb926579888cf89d9,7a1976da,d337bff4ac36e395e1ebeb10ded20e52f021508df4896e6494316e59147b284e6d8c819c6dc036b6c0a0c677e72d222f4226810963752dd2f5b65cf79db6595d,00022816,152
248,Asia/Baku,False,,744,bde0fe003b2df5121f0d31d3954095a6,3cb38703,abeb88b1a7766de3e800333698392d02fcc03a51bbaec991dd4f56831eea278aa2a590efcd2e1dff49ea822dce467e9f7056b88f2c0c46eda577c7a0b761c333,000228AE,744
249,Asia/Bangkok,False,,152,ff94f36118acae9ef3e19438688e266b,8443f688,e2ded089e3f51c57e2c32333dbca528551440ca76cdbcbaab9d627f8ee0824f1b3cae20f26352dc7edd6887e74fc78357ab52044fbfadf2192129052f82cbee6,00022B96,152
250,Asia/Barnaul,False,,753,8a8ef367f59b0e3880bd1cff6651b357,4cedbd87,e349f7bc1fc3d2552a9eb27131c7ccff8d2710eca4783db9dc566fa6a90def0ec0ee08fc8539d0ba3a7142aad24270fec76ed4c4f02a552652b013f8210a0c63,00022C2E,753
251,Asia/Beirut,False,,732,5e8c48c7a60c434f1e2f1e535172cbb9,5be111c7,2accacbaab1569f4183e515793b119d5a2191bbbe91919e21101e9f47dcc970104fa47756fb1349f054bc15b93987254412976cab8eab648f7a9e20997ef24a3,00022F1F,732
252,Asia/Bishkek,False,,618,56a77f4891fb3e9506aa233f5fbac27e,1b2a5d30,f986de34249cfdcc1c496544836fac568da49b05b3a7e89c2a583e47f681f15bd3841bbe41eff5915b205869a5715fcc0b082da5a7cbed8efe4351a06d56eac3,000231FB,618
253,Asia/Brunei,False,,320,bf388a0a1da2be989c25dbfb587076d8,5d5e66a7,4fe6fd2841d6ae5affc8e5658a3339c32391bc57782ee7d405350dc051c9b61a4f4fd8ea10023c53877a359161834c682e28c9481115ab7ee44c1ed8ed8a7cdc,00023465,320
254,Asia/Calcutta,False,,220,16a0b637c31e7e480cfccfc46dd75d67,cadc1a9a,93e3e32b61555b8f1986af380975058b4c90ff47ef7907f9f12815d46a515492919f899c907298859100dd94884ee162bda94de8cbc590c36080ded2354a1269,000235A5,220
255,Asia/Chita,False,,750,2d0a65ce6c15961ab95c917d9f23e882,05dfcdab,1a5aff8b3a13578372248607420866d5b99916731983f5f7cbe3bfdfb3440b0af4fb7fd6d4a93e389e725cdf7b65cfb65dcf87ea30e548e77a4a5d5c44f7d50f,00023681,750
256,Asia/Choibalsan,False,,594,66a0ec5d00519d1826d055514861779d,b6f4b9b2,2e02a6e7e1cb5ff51c8edf86ab6e901e10ddb95817469678a296f484eb8b7edc52235c1f2d6775778c2bb29a53874c90376517c1e3d5af3875b5a05a5da74e12,0002396F,594
257,Asia/Chongqing,False,,393,dff9cd919f10d25842d1381cdff9f7f7,a940e42a,c6f4ef7e4961d9f5ae353a5a54d5263fea784255884f7c18728e05806d7c80247a2af5d9999d805f40b0cc86a580a3e2e81135fdd49d62876a15e1ab50e148b7,00023BC1,393
258,Asia/Chungking,True,Asia/Chongqing,393,dff9cd919f10d25842d1381cdff9f7f7,a940e42a,c6f4ef7e4961d9f5ae353a5a54d5263fea784255884f7c18728e05806d7c80247a2af5d9999d805f40b0cc86a580a3e2e81135fdd49d62876a15e1ab50e148b7,00023BC1,393
259,Asia/Colombo,False,,247,d41b1974e5ec6b3bc790062a97894a37,bb87915c,305ca31ebd7e3989b521df2ab7173559ddf807435feb9d5a420c635b59a35f5e3ffa10d518b56a015dc8306a78a074791c8d735e48957fa585269eb405f07431,00023D4A,247
260,Asia/Dacca,False,,231,940f5a339a1f12a7153474fc3c92c624,19af593f,34f0a94199b54cf418d170c1484a824afe956cbda4dc0c1c7e4eca10045d5f74ee1002ca5ed351c28539b7ec0e45ed637424b674f6506ddbc93a38b5a009942f,00023E41,231
261,Asia/Damascus,False,,1234,c8376c6c326f4e99e093b6bc6cb9cd6e,69ec0787,fb65ffeec3e554fa7e6c4523816761f9d5e20d58ab1c8cac6d1e1ce13faf6aefed0673ef547131fc2b58dd243564b0575d48a01e376dfffe96fc744d91d69e3f,00023F28,1234
262,Asia/Dhaka,True,Asia/Dacca,231,940f5a339a1f12a7153474fc3c92c624,19af593f,34f0a94199b54cf418d170c1484a824afe956cbda4dc0c1c7e4eca10045d5f74ee1002ca5ed351c28539b7ec0e45ed637424b674f6506ddbc93a38b5a009942f,00023E41,231
263,Asia/Dili,False,,170,cc0a9c71be563ff99e0ec4a9e5634d69,35e17cf6,d0337725d0ba98e3dc63574b180f496dc8f86319a9d58884da8876b6a7038acaf23ae2c1cb8ac7636acd0b9f4ed7230801be9ade1997ecc378b7000c43a52e5d,000243FA,170
264,Asia/Dubai,False,,133,667e494c45d181f0706bd07b211c850b,91f18ced,57a367ee2efb608cb11fa83d2ce4be99c55f223b717ee9da3d78a5f273a6dc0e8face0d255304d3ab99f1dc7c6155376afb53eda8bc0b8ac481fcd54b3a3313e,000244A4,133
265,Asia/Dushanbe,False,,366,7d4619fed11db15c54153613fcf23bda,1e967327,b2ef20aef2134f65048f1af704a9a14cde401d449bf040053ac32755254ad4fc208cc426be3a495a1af6528ead53360abc7e5999bf8f5974e96a76dd7e47e772,00024529,366
266,Asia/Famagusta,False,,940,4cd70a6fdc80b1b15c0b9f7c3b807107,12bb535d,54bad4efc8def2b3fb586cb6cdfdf7748317a906e96d4aa26a2c7e0a8314cdd9cbc304b287193a2761ffbee63bfd10263ef28f7936d838e2fc29a6446709abcc,00024697,940
267,Asia/Gaza,False,,2950,c7ad5e1c33180b6d6195dad6f2e37562,d6c2ae57,becc3d2c7b53c384ff1487f66ec1fc83e4feaa72e3350d1ee8c19810b9e30b9ab8b50e0b4ebd31a59bfb2f02e7daf4055be33a7e5619849d56007e25475904b3,00024A43,2950
268,Asia/Harbin,True,Asia/Chongqing,393,dff9cd919f10d25842d1381cdff9f7f7,a940e42a,c6f4ef7e4961d9f5ae353a5a54d5263fea784255884f7c18728e05806d7c80247a2af5d9999d805f40b0cc86a580a3e2e81135fdd49d62876a15e1ab50e148b7,00023BC1,393
269,Asia/Hebron,False,,2968,322414fc3b2cc4a59f372395a1f19977,d608321d,a8b1e810a63860dbd1656f2922e29e439a7096f816309a931148de726082e8f7571f2ce5964fc33c831ec3b75ce3a7350b1bfcef0ced93ab878df6c47f5d13fc,000255C9,2968
270,Asia/Ho_Chi_Minh,False,,236,497c12986b7f72014497d11c00f54b0a,465921e8,992481d390308e26862de373bb45e4813912363d4133dda984a63adfb9e5a0398fbc1395bb71b95cd5aac376f9c4f23c9e7f85fd6c53ccf7d313544fcdb2ee82,00026161,236
271,Asia/Hong_Kong,False,,775,f729c88451bacd2895fc1c8d29064c46,2dfa0945,74878b0625e7e882ad9a4590791d66c680b96e802799a7665759c60cd784f0949c7f63babb0b646b6215a6b5bb10196c0f71c2ac56d746da6947db17b01b78c9,0002624D,775
272,Asia/Hovd,False,,594,3c4a6f9840f3d89534c5f511329704e8,c162a3ba,5dffad38569eb8ff04dbead9b691539434be5d5e61a234e6195974de7f39294d204a64862f3c90e225a3ad8756a92674d1ad8943d79cdd31a95621a32640cc3d,00026554,594
273,Asia/Irkutsk,False,,760,4e36cb5f575bdcbdd38b144d5a9195c9,12036cf9,4cb039a0e5f797163b36b437a0edefb3009deef8898919b3fd1aac87fc1aed9670d75ce4e74d5208316ea1305671936a50272cf7324f771851fce902475a77e5,000267A6,760
274,Asia/Istanbul,False,,1200,48252c9a797f0f4bea97557a5094cf98,d1105707,f091784b4dd4a9683c5a70194dd957e6bbf3a43a0bc469fa12c9788f1f478256dae78dd7f5eb1b49753f3661893f8dfaf1f988b07a00a0209106d4d231a27bea,00026A9E,1200
275,Asia/Jakarta,False,,248,325a2d872e0c0e5339f2e134e921047a,b1c5ad62,eb0f5419384ac72b680d2a654f6282040a5d5748156fddb70e2038f699d48fb66a14346135eff879e7f9aeda3f6aa06de2ccf3e9c1395817c4a17a3dbc1c3b66,00026F4E,248
276,Asia/Jayapura,False,,171,4709fe18f39068d2ca7de4c5396e1513,4b5b3e2e,83214821da06febafe87c7e19fa036693df29004c22d9c9b091f46d069ff3ff60e584b83bed3f642fd016e7233b274a1ed91cefd3720d3b7812f791c0f3b39e6,00027046,171
277,Asia/Jerusalem,False,,1074,9360bb34802002d91d9bba174c25a8dc,b39ce217,6e0d68f6c58a2f7aba3e1b0d85ccaea46b63695edf7a4476f0b65f7853d3c28b086d5c8a2f0f6e1dc2f7ef6a71b2165e3f07a885e3307c8488ef739ffe429f50,000270F1,1074
278,Asia/Kabul,False,,159,17ca5b7fed86c92696b863cb6a78187f,ff5ce227,006530761ee2579cfc1d8e82bfaec54b88e45260b4e3cefe8e2f6aec5088782a1c4d88aa84c7b962760592ad3a87d0d31b9635610df37621bea845293a57629a,00027523,159
279,Asia/Kamchatka,False,,727,959247e441092255286b22fef107172f,3e669cf0,efb5d24ec0bbbda1ccdf51baa0898f8731133a8190b4571807c4c717d6c36f13b3dc564141a6ad7422be64e108dad0e199a8fe4c2db2af5ad4e5ebf9fd300fe5,000275C2,727
280,Asia/Karachi,False,,266,ef4485e168a60d91cc5347e5de9a3407,f1b75939,0c8141ca6fa8864ae652ceb3c8b43e0a20e3db9b6efa12abc73c6cc4faeb5749a33872788807e8a1d6152905191153a2d21634c77ea71c25338dbbb6bc1c8c21,00027899,266
281,Asia/Kashgar,False,,133,67c981ccf51584922a1f72dd2d529730,1bc61d42,0e563b55141e0f63d762dff0b8fe428897e9a98233dc2af04df09c79c702623b6567178de0b65a2ba35381971bbc14e4721dd0aada6ab52190efa8a436e7b480,000279A3,133
282,Asia/Kathmandu,False,,161,90518d05c449fad639594f7f575407d6,546e538b,4c1ea234fa0466d1584d5e5a4377ca6e4085598d68d7f3c4c8d36c84df095bc5cd38d3a18fa2f537feee628c8e23c6dc6174ce5b0cec2c63d214f615ea5e6af0,00027A28,161
283,Asia/Katmandu,True,Asia/Kathmandu,161,90518d05c449fad639594f7f575407d6,546e538b,4c1ea234fa0466d1584d5e5a4377ca6e4085598d68d7f3c4c8d36c84df095bc5cd38d3a18fa2f537feee628c8e23c6dc6174ce5b0cec2c63d214f615ea5e6af0,00027A28,161
284,Asia/Khandyga,False,,775,c46a3b3c120085251d04dd583a06b6a4,4d956783,95176675d9a231284c0376eda9675b9172de75fc9b3ca1fd07fcb03820084ca18f2a665fa98c86dcaf2279c91d707449ba7b27d473cfc7d58ea06c0f5887b1d8,00027AC9,775
285,Asia/Kolkata,True,Asia/Calcutta,220,16a0b637c31e7e480cfccfc46dd75d67,cadc1a9a,93e3e32b61555b8f1986af380975058b4c90ff47ef7907f9f12815d46a515492919f899c907298859100dd94884ee162bda94de8cbc590c36080ded2354a1269,000235A5,220
286,Asia/Krasnoyarsk,False,,741,702a65f05da90971b14686c21add1a90,7991e04c,fbb62f5dd0fece71369d0e4e6cd7e7f911aeb35fca583f6ca5f285c70be0fd1c6ac6d5b1e43f8fb0a25546efc0088a3196e2a90624bfbb47bcd919027944cf75,00027DD0,741
287,Asia/Kuala_Lumpur,False,,256,8a2bb95893137bb40748ef4ecd8d7435,1c6b3746,360d4e0ff1f06c63be5abf3d2fc336d5f11e5e0db055999fa856f03344c16d30b7b8b4145e7fb5f8a6bc0b912c4db46b8f66af586fddcb74225228dd1805e6bc,000280B5,256
288,Asia/Kuching,True,Asia/Brunei,320,bf388a0a1da2be989c25dbfb587076d8,5d5e66a7,4fe6fd2841d6ae5affc8e5658a3339c32391bc57782ee7d405350dc051c9b61a4f4fd8ea10023c53877a359161834c682e28c9481115ab7ee44c1ed8ed8a7cdc,00023465,320
289,Asia/Kuwait,True,Antarctica/Syowa,133,165baa2c51758e236a98a6a1c4cf09a0,e187d7cf,82f71fe26f83940b802676221f6efc6cfd66aa0cf0c3befdab9b60d7a8e951e504c547f90876890e7ecb18c7f89a41152d276f32f7e5ac6abead24b6fd47f3e5,00020F7D,133
290,Asia/Macao,False,,791,d3dfd69107a4d78facbc67c4d8cea004,0c763f1d,adc4da2dc4f44e3e6892bfc0f9bdc8a4e9d6de9a182d9bad28aa67bb978bcfe70bcbd3adaf0f6fa6ee116554e1a7f7f3db3447086179e1276b78e4a348b216f7,000281B5,791
291,Asia/Macau,True,Asia/Macao,791,d3dfd69107a4d78facbc67c4d8cea004,0c763f1d,adc4da2dc4f44e3e6892bfc0f9bdc8a4e9d6de9a182d9bad28aa67bb978bcfe70bcbd3adaf0f6fa6ee116554e1a7f7f3db3447086179e1276b78e4a348b216f7,000281B5,791
292,Asia/Magadan,False,,751,656bd0f3d2def024f4d1e59fc668b538,18505fe4,dbcef066acbe78d9d8f2753b6e571e01b2b52a0a1c5c2f8487486a17417e53651b0ee9b5e7b8197f7935556fc0b8b831c7702f9d1f554dcfb309e7dcc772bc73,000284CC,751
293,Asia/Makassar,False,,190,c8c41a468e356c6bb65e89c69e4406dc,5cd4c960,f48e242f97f3c430d09452b960e4616da39654c436dee90562b0f669516dc194227d661d0d5e85df7150b5fb9b8806273158cfe6349c48fec0ad7261c0c21154,000287BB,190
294,Asia/Manila,False,,274,d809d23f1a3da4bbaf864137552bccc7,7ac5e76a,473c72d9ca6f57c6a365bf7022e61092b111c4e88b02267082f160f22ccb352619a7e8e557ec6c5a92590fd03cc6f35ee836049bff884e7ec6f0b02492206b2e,00028879,274
295,Asia/Muscat,True,Asia/Dubai,133,667e494c45d181f0706bd07b211c850b,91f18ced,57a367ee2efb608cb11fa83d2ce4be99c55f223b717ee9da3d78a5f273a6dc0e8face0d255304d3ab99f1dc7c6155376afb53eda8bc0b8ac481fcd54b3a3313e,000244A4,133
296,Asia/Nicosia,False,,597,0ec72f7b73a20e311e127abd87a9ec26,61c3581e,ae4a74320707629614b9c8c71bf3a134820745cf4a875af8a9737ab9bed2a8bdda286045b45a2a5cc47d4ef32dc1504d447c40b376d28a6c707e50d1c26b759f,0002898B,597
297,Asia/Novokuznetsk,False,,726,71705112182911b4327ac195ffae174b,f7909a8a,77e4d5227f2b6b88ad878eb0277455eeca8c30337d56e9fa29f94658cc05dcb48c4f5aff65d09b51856a5bf5f23b106371e310630ab6f364a252fa549dd65143,00028BE0,726
298,Asia/Novosibirsk,False,,753,8c3304792234093e5a3d5debcef24a32,581c7029,6aa46e358dbb0554385f95cf6f346cbcfe54c009a3cebbb9fe067264a8e60b3d466d5d5087ef75cac1a4d3da05072bc6d1df4ed6fa213056722a4226a42e1f72,00028EB6,753
299,Asia/Omsk,False,,741,2ee30998e941f8d603ad278135230cbd,a2ea113a,af615063feef3fee25edbe602921784d989768100c614aa309aa9ef2f74582099d02427d50343860d3821be9b5b7eca372ef0e1cb832028e446760b90323576c,000291A7,741
300,Asia/Oral,False,,625,c72131eaa200e2aa58e1c12fe94f1f67,d8d1e926,723c811c52fe65488c3004ae8462148c0163412f1195a5f46d84dac254298ee9ec540109cb36d4592bcbd233eaf85525ca9d30749507b67bb5a5a8ceefc05e08,0002948C,625
301,Asia/Phnom_Penh,True,Asia/Bangkok,152,ff94f36118acae9ef3e19438688e266b,8443f688,e2ded089e3f51c57e2c32333dbca528551440ca76cdbcbaab9d627f8ee0824f1b3cae20f26352dc7edd6887e74fc78357ab52044fbfadf2192129052f82cbee6,00022B96,152
302,Asia/Pontianak,False,,247,28fe8388ff78123cfd04d67e32057886,6581a553,123e41b9566f8b275ce1c7f297ff023774ae7396ce68be6a5853e87dbbe58ec04eee3ff1fd997fd58deee53bb5877f2bc2328bfe3c978f376ced679ceb773935,000296FD,247
303,Asia/Pyongyang,False,,183,772e6342aeba16851eed7dcda632c5be,421ec18a,1b3b82d95d6b61f3b463a5e0b32090ebd0470eb0267b213b07a62d6cfab220ada842b546ba83ecb215459ba5f0624b5b94c98b8fad0321b79d8c7eb4101d2fb6,000297F4,183
304,Asia/Qatar,True,Asia/Bahrain,152,ec12549279e64ebeb926579888cf89d9,7a1976da,d337bff4ac36e395e1ebeb10ded20e52f021508df4896e6494316e59147b284e6d8c819c6dc036b6c0a0c677e72d222f4226810963752dd2f5b65cf79db6595d,00022816,152
305,Asia/Qostanay,False,,624,392cb3560b8232dee518c44c92295f10,9c8fc4b5,8e6573b80341464a3d1aaea184838cac339121aa27becd04b3ab54edd41afeb3f4e662a677ef01a83873e83b89028d787ed330c89e49f6662031c44102a9928f,000298AB,624
306,Asia/Qyzylorda,False,,624,4fff9a8801bd2b75474dde3870d24e89,479cced5,f5bd6d95d5693a0c44ab785191352dc04b0d3d9326f75203c2c3dceb271b9cdb6a60b264216f98df0ce6bae697c9d7dffca9faafe5cd500f8aacae49c26c974b,00029B1B,624
307,Asia/Rangoon,False,,187,37f26cf8b8fe9179833e366ca13b8916,5f7b87ca,60817dde97cea65dd16de8b91d0fd6475a8a2151881a1e3a9a496d143c71509ca6d6f802505cdfd6b8b91f6478717d5509abee8e301a926207a8fac7630bf1db,00029D8B,187
308,Asia/Riyadh,True,Antarctica/Syowa,133,165baa2c51758e236a98a6a1c4cf09a0,e187d7cf,82f71fe26f83940b802676221f6efc6cfd66aa0cf0c3befdab9b60d7a8e951e504c547f90876890e7ecb18c7f89a41152d276f32f7e5ac6abead24b6fd47f3e5,00020F7D,133
309,Asia/Saigon,True,Asia/Ho_Chi_Minh,236,497c12986b7f72014497d11c00f54b0a,465921e8,992481d390308e26862de373bb45e4813912363d4133dda984a63adfb9e5a0398fbc1395bb71b95cd5aac376f9c4f23c9e7f85fd6c53ccf7d313544fcdb2ee82,00026161,236
310,Asia/Sakhalin,False,,755,a1239114e71b76c885dbad8f2fa61de4,49491529,bf29ca17c50462a5df56d9c501f0c9deec56dac381c2637150405d6fccd66348815748f697599251a48a57d32764f1f907c1e6d2a583c1e0372bffb1619c2bf7,00029E46,755
311,Asia/Samarkand,False,,366,9f39ae0771032afbfca86630bec12768,07440d77,79728d67bd73f8c0d768e491f4b01c1869b07f011202cbe3fcfa2686454030b3650bbf5836ee9b626bd1e5a6227840b644bb2483ffc39da8960563db818a4195,0002A139,366
312,Asia/Seoul,False,,415,da5aae5f9a71de05b4625f74b007c461,592c58c7,db649a8855895d9aa0553d6bcf9bcfe53907f50f22a121c5a91101a9537b5e571d433ea112dd566639adbf4ab7a3c9b9b7e0a6bb31f2c9cbf5c7d0801e30dfea,0002A2A7,415
313,Asia/Shanghai,True,Asia/Chongqing,393,dff9cd919f10d25842d1381cdff9f7f7,a940e42a,c6f4ef7e4961d9f5ae353a5a54d5263fea784255884f7c18728e05806d7c80247a2af5d9999d805f40b0cc86a580a3e2e81135fdd49d62876a15e1ab50e148b7,00023BC1,393
314,Asia/Singapore,True,Asia/Kuala_Lumpur,256,8a2bb95893137bb40748ef4ecd8d7435,1c6b3746,360d4e0ff1f06c63be5abf3d2fc336d5f11e5e0db055999fa856f03344c16d30b7b8b4145e7fb5f8a6bc0b912c4db46b8f66af586fddcb74225228dd1805e6bc,000280B5,256
315,Asia/Srednekolymsk,False,,742,d155718faacae2f6288b0c88e66f851c,90df5aa4,4130191e61c9dbc15d3a863ef881f185cebfaa430fa951ad312a9a5987af3cfe9162483f64831f2e1d709090ab534632af7b7d41cbfaea3801bdeacb8db967f1,0002A446,742
316,Asia/Taipei,False,,511,eda5a4ce01efed633c50e04d09fe73b2,4242f0ee,7fabd3e6eeeebcd981bf51d47cfd7641dda6bfdc0f4897b93d9bcd657b7ba93d6a547f98f8a43fcdcba6e9d71b27fca5436cce5bb0a1f08562eb7e4e38f037c5,0002A72C,511
317,Asia/Tashkent,False,,366,310f6ba2360c27c334c6e17fccf2b9a5,5937e2b2,d01bc3774f023136f51b2d30f9832214291e4157c8d0970875c454b975907cd9ae1618340b3f72dac68808dc7719fc5df43287abe3e33748850d2bd86844c665,0002A92B,366
318,Asia/Tbilisi,False,,629,d3ca7527ee42255559acf2d74d749d00,c7a8bed1,b853c731f88eecbdc317d3daa2aa17639e29d190ea363dc2ab61ba9e2530ff22c5d118e76478b37597ac899e6e86e7d2970e2f67476a0848c517609c77517322,0002AA99,629
319,Asia/Tehran,False,,812,de3b36fc112021df58c148343dcc0991,55f9ab07,e90064f7e60f8b67f6e49cfbdbd940e77549d67aeb4c0f6a3de4b5753deb6bce984e6b2ed3247f53da23282d3fb05a099ec1d8e23ba4035c151b32f53e69fcfe,0002AD0E,812
320,Asia/Tel_Aviv,True,Asia/Jerusalem,1074,9360bb34802002d91d9bba174c25a8dc,b39ce217,6e0d68f6c58a2f7aba3e1b0d85ccaea46b63695edf7a4476f0b65f7853d3c28b086d5c8a2f0f6e1dc2f7ef6a71b2165e3f07a885e3307c8488ef739ffe429f50,000270F1,1074
321,Asia/Thimbu,False,,154,b4aa5f2b966a76ebc38d1aab44d86bce,f4cd246a,ab896e52092c7d014f09d5e5bd8bd1ad8259918a3df190d39f1bc63ffd55db92fba1ee33cf457bfbcc96c6d9ae3a387c5a198f069ff77c1a3d1d3ef45cc4490e,0002B03A,154
322,Asia/Thimphu,True,Asia/Thimbu,154,b4aa5f2b966a76ebc38d1aab44d86bce,f4cd246a,ab896e52092c7d014f09d5e5bd8bd1ad8259918a3df190d39f1bc63ffd55db92fba1ee33cf457bfbcc96c6d9ae3a387c5a198f069ff77c1a3d1d3ef45cc4490e,0002B03A,154
323,Asia/Tokyo,False,,213,618a4a8f78720e26749b9c29ed4fd1b3,67aef402,bbcd5cda61f848abc7e8be82f766f3cfc4140835ed59abb86802b195e70d25f312e717b9188cd6b1c0c075211aac2dde840fc7ea8900ff77175cc2eeeb88b9e7,0002B0D4,213
324,Asia/Tomsk,False,,753,e770be0bb1b43b9bc7df85f9ac184a79,7199755b,8365bff4da87915ef3af6a46b9a1c716ff3edfaf9aab7bc14844ca27df497c02f88bcbbf81c666e86ef85d4e663df1b0b999c7e139f497e46e62c76367b97342,0002B1A9,753
325,Asia/Ujung_Pandang,True,Asia/Makassar,190,c8c41a468e356c6bb65e89c69e4406dc,5cd4c960,f48e242f97f3c430d09452b960e4616da39654c436dee90562b0f669516dc194227d661d0d5e85df7150b5fb9b8806273158cfe6349c48fec0ad7261c0c21154,000287BB,190
326,Asia/Ulaanbaatar,True,Asia/Choibalsan,594,66a0ec5d00519d1826d055514861779d,b6f4b9b2,2e02a6e7e1cb5ff51c8edf86ab6e901e10ddb95817469678a296f484eb8b7edc52235c1f2d6775778c2bb29a53874c90376517c1e3d5af3875b5a05a5da74e12,0002396F,594
327,Asia/Ulan_Bator,True,Asia/Choibalsan,594,66a0ec5d00519d1826d055514861779d,b6f4b9b2,2e02a6e7e1cb5ff51c8edf86ab6e901e10ddb95817469678a296f484eb8b7edc52235c1f2d6775778c2bb29a53874c90376517c1e3d5af3875b5a05a5da74e12,0002396F,594
328,Asia/Urumqi,True,Asia/Kashgar,133,67c981ccf51584922a1f72dd2d529730,1bc61d42,0e563b55141e0f63d762dff0b8fe428897e9a98233dc2af04df09c79c702623b6567178de0b65a2ba35381971bbc14e4721dd0aada6ab52190efa8a436e7b480,000279A3,133
329,Asia/Ust-Nera,False,,771,04875c383508e7181ae595cec9856228,5e8d8677,45150aff7361268763199f4ec052b083cc2809d299dae14dcdd2ff89c074e6c086861456a9939d2d8e951f6532d05cfde02bee1e840cbe32f04f5441e510800b,0002B49A,771
330,Asia/Vientiane,True,Asia/Bangkok,152,ff94f36118acae9ef3e19438688e266b,8443f688,e2ded089e3f51c57e2c32333dbca528551440ca76cdbcbaab9d627f8ee0824f1b3cae20f26352dc7edd6887e74fc78357ab52044fbfadf2192129052f82cbee6,00022B96,152
331,Asia/Vladivostok,False,,742,4709139f1759e9693b8c02551b527f58,d8052564,0636fa0e2653adad299fc91ea80ed90bf83318a97d342b3d1851dcd212e5931b1644ba5d214483b723b388621be3372cc4c13a302d2b119116489b12aed21282,0002B79D,742
332,Asia/Yakutsk,False,,741,b22b7be8696db5ca60fb0b7bba4c8718,e903b04f,3a4b46d4a4a73c653b9faec3e976ee1251dd853663743f054f4299c4d597c8d6bfc83c85b822022f36cc9fb05db881621ac23ddaab6d42d70a6281e1d87f3d3a,0002BA83,741
